gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1145180445	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153248?seid=1425375	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 10a, lolo creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153248		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180444	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153232?seid=986929	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 37, dennett creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153232		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180443	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153266?seid=32137	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 4	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153266		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180441	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153205?seid=1481059	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 29, hayden creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153205		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180440	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153241?seid=1245038	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	albion	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153241		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180438	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153227?seid=1402217	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	raft river mts, one mile canyon	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153227		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180437	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153236?seid=1531890	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	c1b, portage	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153236		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180436	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153239?seid=580404	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	albion	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153239		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180435	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153247?seid=1652613	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 39, thorne creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153247		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180434	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153246?seid=1474324	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 35	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153246		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180433	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153235?seid=1201513	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 29, chiricahua	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153235		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180432	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153244?seid=824119	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 39, thorne creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153244		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180431	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153240?seid=152479	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	albion	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153240		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180429	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153245?seid=1774706	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 31, reeds grove creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153245		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180428	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153223?seid=1239168	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	east canyon, bishop canyon	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153223		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180427	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153215?seid=818119	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	black pine mountains	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153215		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180426	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153243?seid=1272966	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 39, mores creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153243		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180425	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153219?seid=516600	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 73, near downey	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153219		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180424	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153217?seid=281916	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 8, hatter creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153217		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180423	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153209?seid=32757	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unknown	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153209		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180422	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153202?seid=1237902	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 40, flint creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153202		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180421	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153222?seid=1295381	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 70, walker creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153222		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180420	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153255?seid=1526377	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	albion	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153255		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180419	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153242?seid=1238952	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 22	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153242		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180418	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153229?seid=1784230	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	raft river mts, one mile canyon	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153229		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180417	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153187?seid=646082	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 40, corda ranch	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153187		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180416	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153212?seid=1189252	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	raft river, charleston	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153212		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180415	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153226?seid=623437	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	lost creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153226		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180414	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153208?seid=432155	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 28, 4th july creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153208		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180413	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153203?seid=1195060	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 10a, north isabella creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153203		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180412	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153218?seid=945456	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 8a, 3 miles of deary/ potlatch	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153218		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180411	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153216?seid=1182572	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	black pine mountains	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153216		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180410	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153220?seid=289775	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 73, near downey	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153220		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180409	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153234?seid=1008653	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 10a, silver creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153234		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180408	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153224?seid=1610607	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	grouse creek, pine creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153224		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180406	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153213?seid=551574	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	jim sage mts	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153213		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180404	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153225?seid=1475601	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	raft river, clear river	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153225		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180403	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153221?seid=766813	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 73a, n fork bull canyon	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153221		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180402	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153206?seid=1817586	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 58, pass creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153206		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180401	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153199?seid=511334	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 31, jenkins creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153199		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180400	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153204?seid=960001	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 10a, north isabella creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153204		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180399	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153190?seid=1067227	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 10a, swamp creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153190		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180398	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153210?seid=609789	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 70, mink creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153210		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180396	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153185?seid=232185	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 10a, sheep mtn	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153185		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180395	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153214?seid=1798132	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	jim sage mts	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153214		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180394	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153196?seid=60544	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	unit 28, bridge creek	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153196		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
1145180393	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:153228?seid=1180236	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	US	raft river mts, one mile canyon	939ed180-aa7b-11db-8edf-b8a03c50a862													2435099	2435099	PRESERVED_SPECIMEN	MSB	Mammal specimens	153228		unknown	CC0_1_0		Collector(s): unknown; Preparator(s): unknown			2017-05-04T04:24Z		RECORDED_DATE_INVALID
